section_id,donor_id,time,source,target,source_cell_id,target_cell_id,sender_type,receiver_type,relation,distance,ligand_signal,receptor_signal,true_gate_probability,edge_active,source_stress,source_damage,source_inflammation
D00_S0,D00,0.0,D00_S0_C015_T000,D00_S0_C020_T000,D00_S0_C015,D00_S0_C020,tumor,t_cell,other,98.5228494751957,0.6156997890633042,0.5477877999546054,0.2622095818780774,0,0.6309138871297371,0.5271541594196903,0.46260598684801535
D00_S0,D00,0.0,D00_S0_C031_T000,D00_S0_C020_T000,D00_S0_C031,D00_S0_C020,tumor,t_cell,other,157.65942684997674,0.6191797085371126,0.5477877999546054,0.10958646109698783,0,0.6572005756524399,0.49375779797405833,0.4276879101693832
D00_S0,D00,0.0,D00_S0_C025_T000,D00_S0_C020_T000,D00_S0_C025,D00_S0_C020,t_cell,t_cell,other,188.27107595646618,0.05082713950757395,0.5477877999546054,0.03558534978925911,0,0.24334285081229068,0.24529142656817254,0.05444939641105093
D00_S0,D00,0.0,D00_S0_C027_T000,D00_S0_C021_T000,D00_S0_C027,D00_S0_C021,fibroblast,macrophage,other,128.3489528963219,0.5632151355780065,0.7457704078983296,0.1849361323737938,0,0.308202154650536,0.33809666394106097,0.538631266033581
D00_S0,D00,0.0,D00_S0_C031_T000,D00_S0_C021_T000,D00_S0_C031,D00_S0_C021,tumor,macrophage,tumor_to_macrophage,150.8592063263696,0.6191797085371126,0.7457704078983296,0.32211233370618936,0,0.6572005756524399,0.49375779797405833,0.4276879101693832
D00_S0,D00,0.0,D00_S0_C006_T000,D00_S0_C021_T000,D00_S0_C006,D00_S0_C021,macrophage,macrophage,other,168.79005990670726,0.7592448874952705,0.7457704078983296,0.1207059813287284,0,0.31164073254497027,0.2760262314001354,0.7073812393946284
D00_S0,D00,0.0,D00_S0_C030_T000,D00_S0_C021_T000,D00_S0_C030,D00_S0_C021,t_cell,macrophage,other,193.06765309475747,0.0855753129101136,0.7457704078983296,0.039260727677433944,0,0.276284154045341,0.3249897743588405,0.08665604379987613
D00_S0,D00,0.0,D00_S0_C020_T000,D00_S0_C021_T000,D00_S0_C020,D00_S0_C021,t_cell,macrophage,other,228.52533657615035,0.019986457702913546,0.7457704078983296,0.019624751071932022,0,0.19280226116075405,0.21290176072229688,0.06422339453799235
D00_S0,D00,0.0,D00_S0_C024_T000,D00_S0_C022_T000,D00_S0_C024,D00_S0_C022,vascular,tumor,vascular_to_tumor,129.9878095410978,0.10064871835915458,0.7952099984945669,0.05177781621406177,0,0.21524652760371626,0.21515112374992906,0.12477676171902398
D00_S0,D00,0.0,D00_S0_C007_T000,D00_S0_C022_T000,D00_S0_C007,D00_S0_C022,macrophage,tumor,macrophage_to_tumor,131.45501684840158,0.7120725451894643,0.7952099984945669,0.549611376530069,1,0.20400720802203914,0.2810772063181863,0.727046381179476
D00_S0,D00,0.0,D00_S0_C028_T000,D00_S0_C022_T000,D00_S0_C028,D00_S0_C022,fibroblast,tumor,fibroblast_to_tumor,133.63575151865462,0.5179973796592701,0.7952099984945669,0.43946366115411056,0,0.21625662947847052,0.32272758557583314,0.6325714769020112
D00_S0,D00,0.0,D00_S0_C011_T000,D00_S0_C022_T000,D00_S0_C011,D00_S0_C022,macrophage,tumor,macrophage_to_tumor,157.8319692627758,0.7734792392721059,0.7952099984945669,0.44891219936698923,0,0.3280236935519573,0.30347430869490016,0.7503381101059865
D00_S0,D00,0.0,D00_S0_C029_T000,D00_S0_C022_T000,D00_S0_C029,D00_S0_C022,fibroblast,tumor,fibroblast_to_tumor,174.1253090618929,0.5514969360167543,0.7952099984945669,0.28218953802842855,0,0.2924886201986512,0.3195082277094449,0.5985794481011514
D00_S0,D00,0.0,D00_S0_C025_T000,D00_S0_C023_T000,D00_S0_C025,D00_S0_C023,t_cell,macrophage,other,65.62905985896602,0.05082713950757395,0.5695099881287535,0.25431314665412635,0,0.24334285081229068,0.24529142656817254,0.05444939641105093
D00_S0,D00,0.0,D00_S0_C029_T000,D00_S0_C023_T000,D00_S0_C029,D00_S0_C023,fibroblast,macrophage,other,70.20264500235963,0.5514969360167543,0.5695099881287535,0.3584049974892867,0,0.2924886201986512,0.3195082277094449,0.5985794481011514
D00_S0,D00,0.0,D00_S0_C024_T000,D00_S0_C023_T000,D00_S0_C024,D00_S0_C023,vascular,macrophage,other,84.10004992319035,0.10064871835915458,0.5695099881287535,0.20571961464010152,0,0.21524652760371626,0.21515112374992906,0.12477676171902398
D00_S0,D00,0.0,D00_S0_C007_T000,D00_S0_C023_T000,D00_S0_C007,D00_S0_C023,macrophage,macrophage,other,84.86868053555938,0.7120725451894643,0.5695099881287535,0.3403757205196877,0,0.20400720802203914,0.2810772063181863,0.727046381179476
D00_S0,D00,0.0,D00_S0_C028_T000,D00_S0_C023_T000,D00_S0_C028,D00_S0_C023,fibroblast,macrophage,other,101.82851358215346,0.5179973796592701,0.5695099881287535,0.23324395448529556,0,0.21625662947847052,0.32272758557583314,0.6325714769020112
D00_S0,D00,0.0,D00_S0_C007_T000,D00_S0_C024_T000,D00_S0_C007,D00_S0_C024,macrophage,vascular,other,3.7039772291387,0.7120725451894643,0.585997194255872,0.6924737182243476,1,0.20400720802203914,0.2810772063181863,0.727046381179476
D00_S0,D00,0.0,D00_S0_C023_T000,D00_S0_C024_T000,D00_S0_C023,D00_S0_C024,macrophage,vascular,other,84.10004992319035,0.7430287514332448,0.585997194255872,0.3543848900246227,0,0.27974201434920404,0.2685793799044116,0.7958489133610733
D00_S0,D00,0.0,D00_S0_C028_T000,D00_S0_C024_T000,D00_S0_C028,D00_S0_C024,fibroblast,vascular,other,86.1852667614586,0.5179973796592701,0.585997194255872,0.2898443905906447,0,0.21625662947847052,0.32272758557583314,0.6325714769020112
D00_S0,D00,0.0,D00_S0_C029_T000,D00_S0_C024_T000,D00_S0_C029,D00_S0_C024,fibroblast,vascular,other,94.17890719509961,0.5514969360167543,0.585997194255872,0.26864641759911706,0,0.2924886201986512,0.3195082277094449,0.5985794481011514
D00_S0,D00,0.0,D00_S0_C022_T000,D00_S0_C024_T000,D00_S0_C022,D00_S0_C024,tumor,vascular,other,129.9878095410978,0.5977650285424967,0.585997194255872,0.16898289335290412,0,0.5896369584268911,0.5297135890015827,0.4581421466445622
D00_S0,D00,0.0,D00_S0_C023_T000,D00_S0_C025_T000,D00_S0_C023,D00_S0_C025,macrophage,t_cell,macrophage_to_t_cell,65.62905985896602,0.7430287514332448,0.5368879054768785,0.7222853060844217,1,0.27974201434920404,0.2685793799044116,0.7958489133610733
D00_S0,D00,0.0,D00_S0_C015_T000,D00_S0_C025_T000,D00_S0_C015,D00_S0_C025,tumor,t_cell,other,93.16657333828991,0.6156997890633042,0.5368879054768785,0.2796340357294827,0,0.6309138871297371,0.5271541594196903,0.46260598684801535
D00_S0,D00,0.0,D00_S0_C029_T000,D00_S0_C025_T000,D00_S0_C029,D00_S0_C025,fibroblast,t_cell,fibroblast_to_t_cell,122.4352468171106,0.5514969360167543,0.5368879054768785,0.3726308113985369,0,0.2924886201986512,0.3195082277094449,0.5985794481011514
D00_S0,D00,0.0,D00_S0_C024_T000,D00_S0_C025_T000,D00_S0_C024,D00_S0_C025,vascular,t_cell,other,146.70025014849463,0.10064871835915458,0.5368879054768785,0.07570461716360305,0,0.21524652760371626,0.21515112374992906,0.12477676171902398
D00_S0,D00,0.0,D00_S0_C007_T000,D00_S0_C025_T000,D00_S0_C007,D00_S0_C025,macrophage,t_cell,macrophage_to_t_cell,146.78357710435412,0.7120725451894643,0.5368879054768785,0.3680584771693787,0,0.20400720802203914,0.2810772063181863,0.727046381179476
D00_S0,D00,0.0,D00_S0_C014_T000,D00_S0_C026_T000,D00_S0_C014,D00_S0_C026,fibroblast,fibroblast,other,55.376925055380006,0.5469731136723519,0.6623138614032458,0.43756995438983576,0,0.30321261782435566,0.28210974260556737,0.593312412038595
D00_S0,D00,0.0,D00_S0_C019_T000,D00_S0_C026_T000,D00_S0_C019,D00_S0_C026,tumor,fibroblast,other,103.89257876219281,0.5232136263941367,0.6623138614032458,0.2401905062346889,0,0.5175374346510359,0.36128712320468226,0.3852314610294737
D00_S0,D00,0.0,D00_S0_C016_T000,D00_S0_C026_T000,D00_S0_C016,D00_S0_C026,fibroblast,fibroblast,other,190.35963553567774,0.5097299979235633,0.6623138614032458,0.06159802775541119,0,0.22494069753495485,0.27402673613133427,0.5415187585667788
D00_S0,D00,0.0,D00_S0_C013_T000,D00_S0_C026_T000,D00_S0_C013,D00_S0_C026,t_cell,fibroblast,other,229.0229206221362,0.07523780352012577,0.6623138614032458,0.01947123562792622,0,0.2999874855851646,0.24097374002720687,0.07050127336575589
D00_S0,D00,0.0,D00_S0_C000_T000,D00_S0_C026_T000,D00_S0_C000,D00_S0_C026,tumor,fibroblast,other,229.42301359028326,0.5603722049557327,0.6623138614032458,0.03329613727059812,0,0.5173324340993481,0.5102904384441043,0.37068862500307037
D00_S0,D00,0.0,D00_S0_C030_T000,D00_S0_C027_T000,D00_S0_C030,D00_S0_C027,t_cell,fibroblast,other,117.01375681493049,0.0855753129101136,0.6737222154054091,0.1320968973669308,0,0.276284154045341,0.3249897743588405,0.08665604379987613
D00_S0,D00,0.0,D00_S0_C021_T000,D00_S0_C027_T000,D00_S0_C021,D00_S0_C027,macrophage,fibroblast,other,128.3489528963219,0.8141041639170989,0.6737222154054091,0.22291318194076498,0,0.4020336051614471,0.332756166377791,0.7786849589955038
D00_S0,D00,0.0,D00_S0_C010_T000,D00_S0_C027_T000,D00_S0_C010,D00_S0_C027,tumor,fibroblast,other,146.13500314240935,0.5132558536883265,0.6737222154054091,0.12843201607983842,0,0.45093819644008093,0.4413346611611604,0.3377402411888514
D00_S0,D00,0.0,D00_S0_C006_T000,D00_S0_C027_T000,D00_S0_C006,D00_S0_C027,macrophage,fibroblast,other,161.84502278201262,0.7592448874952705,0.6737222154054091,0.12844399779899113,0,0.31164073254497027,0.2760262314001354,0.7073812393946284
D00_S0,D00,0.0,D00_S0_C020_T000,D00_S0_C027_T000,D00_S0_C020,D00_S0_C027,t_cell,fibroblast,other,190.35856281367256,0.019986457702913546,0.6737222154054091,0.036327445165631744,0,0.19280226116075405,0.21290176072229688,0.06422339453799235
D00_S0,D00,0.0,D00_S0_C029_T000,D00_S0_C028_T000,D00_S0_C029,D00_S0_C028,fibroblast,fibroblast,other,43.553831037649694,0.5514969360167543,0.5808103289608357,0.4764824318427579,0,0.2924886201986512,0.3195082277094449,0.5985794481011514
D00_S0,D00,0.0,D00_S0_C024_T000,D00_S0_C028_T000,D00_S0_C024,D00_S0_C028,vascular,fibroblast,other,86.1852667614586,0.10064871835915458,0.5808103289608357,0.20101204661399924,0,0.21524652760371626,0.21515112374992906,0.12477676171902398
D00_S0,D00,0.0,D00_S0_C007_T000,D00_S0_C028_T000,D00_S0_C007,D00_S0_C028,macrophage,fibroblast,other,89.87097087576484,0.7120725451894643,0.5808103289608357,0.3223077805382071,0,0.20400720802203914,0.2810772063181863,0.727046381179476
D00_S0,D00,0.0,D00_S0_C023_T000,D00_S0_C028_T000,D00_S0_C023,D00_S0_C028,macrophage,fibroblast,other,101.82851358215346,0.7430287514332448,0.5808103289608357,0.2843831532126718,0,0.27974201434920404,0.2685793799044116,0.7958489133610733
D00_S0,D00,0.0,D00_S0_C000_T000,D00_S0_C028_T000,D00_S0_C000,D00_S0_C028,tumor,fibroblast,other,130.045458088166,0.5603722049557327,0.5808103289608357,0.1623586208052453,0,0.5173324340993481,0.5102904384441043,0.37068862500307037
D00_S0,D00,0.0,D00_S0_C028_T000,D00_S0_C029_T000,D00_S0_C028,D00_S0_C029,fibroblast,fibroblast,other,43.553831037649694,0.5179973796592701,0.677757610698819,0.4850160469803888,0,0.21625662947847052,0.32272758557583314,0.6325714769020112
D00_S0,D00,0.0,D00_S0_C023_T000,D00_S0_C029_T000,D00_S0_C023,D00_S0_C029,macrophage,fibroblast,other,70.20264500235963,0.7430287514332448,0.677757610698819,0.43024629728087654,0,0.27974201434920404,0.2685793799044116,0.7958489133610733
D00_S0,D00,0.0,D00_S0_C024_T000,D00_S0_C029_T000,D00_S0_C024,D00_S0_C029,vascular,fibroblast,other,94.17890719509961,0.10064871835915458,0.677757610698819,0.18982370557748313,0,0.21524652760371626,0.21515112374992906,0.12477676171902398
D00_S0,D00,0.0,D00_S0_C007_T000,D00_S0_C029_T000,D00_S0_C007,D00_S0_C029,macrophage,fibroblast,other,97.29578761168544,0.7120725451894643,0.677757610698819,0.30914435851353567,0,0.20400720802203914,0.2810772063181863,0.727046381179476
D00_S0,D00,0.0,D00_S0_C000_T000,D00_S0_C029_T000,D00_S0_C000,D00_S0_C029,tumor,fibroblast,other,105.69145830020865,0.5603722049557327,0.677757610698819,0.2442164680432154,0,0.5173324340993481,0.5102904384441043,0.37068862500307037
D00_S0,D00,0.0,D00_S0_C027_T000,D00_S0_C030_T000,D00_S0_C027,D00_S0_C030,fibroblast,t_cell,fibroblast_to_t_cell,117.01375681493049,0.5632151355780065,0.6958507321124401,0.42784176519341854,0,0.308202154650536,0.33809666394106097,0.538631266033581
D00_S0,D00,0.0,D00_S0_C018_T000,D00_S0_C030_T000,D00_S0_C018,D00_S0_C030,tumor,t_cell,other,160.68320272166292,0.5944362265135898,0.6958507321124401,0.11236501814999901,0,0.5648161347419455,0.5610758635188577,0.40670578979176136
D00_S0,D00,0.0,D00_S0_C010_T000,D00_S0_C030_T000,D00_S0_C010,D00_S0_C030,tumor,t_cell,other,187.61356887627042,0.5132558536883265,0.6958507321124401,0.06630330151685397,0,0.45093819644008093,0.4413346611611604,0.3377402411888514
D00_S0,D00,0.0,D00_S0_C021_T000,D00_S0_C030_T000,D00_S0_C021,D00_S0_C030,macrophage,t_cell,macrophage_to_t_cell,193.06765309475747,0.8141041639170989,0.6958507321124401,0.24285137859600095,0,0.4020336051614471,0.332756166377791,0.7786849589955038
D00_S0,D00,0.0,D00_S0_C006_T000,D00_S0_C030_T000,D00_S0_C006,D00_S0_C030,macrophage,t_cell,macrophage_to_t_cell,278.45332496907247,0.7592448874952705,0.6958507321124401,0.06081704646611983,0,0.31164073254497027,0.2760262314001354,0.7073812393946284
D00_S0,D00,0.0,D00_S0_C006_T000,D00_S0_C031_T000,D00_S0_C006,D00_S0_C031,macrophage,tumor,macrophage_to_tumor,98.77582910825,0.7592448874952705,0.78244767124709,0.696778170813059,1,0.31164073254497027,0.2760262314001354,0.7073812393946284
D00_S0,D00,0.0,D00_S0_C012_T000,D00_S0_C031_T000,D00_S0_C012,D00_S0_C031,tumor,tumor,other,147.25056083231723,0.5926894124608403,0.78244767124709,0.14652983609348902,0,0.5673446305156803,0.5495373149151367,0.45994862992305624
D00_S0,D00,0.0,D00_S0_C021_T000,D00_S0_C031_T000,D00_S0_C021,D00_S0_C031,macrophage,tumor,macrophage_to_tumor,150.8592063263696,0.8141041639170989,0.78244767124709,0.4893990458950796,0,0.4020336051614471,0.332756166377791,0.7786849589955038
D00_S0,D00,0.0,D00_S0_C020_T000,D00_S0_C031_T000,D00_S0_C020,D00_S0_C031,t_cell,tumor,t_cell_to_tumor,157.65942684997674,0.019986457702913546,0.78244767124709,0.017156892671775555,0,0.19280226116075405,0.21290176072229688,0.06422339453799235
D00_S0,D00,0.0,D00_S0_C015_T000,D00_S0_C031_T000,D00_S0_C015,D00_S0_C031,tumor,tumor,other,184.99754508667868,0.6156997890633042,0.78244767124709,0.08203108250704469,0,0.6309138871297371,0.5271541594196903,0.46260598684801535
D00_S0,D00,0.0,D00_S0_C008_T000,D00_S0_C032_T000,D00_S0_C008,D00_S0_C032,tumor,fibroblast,other,87.2431284365922,0.5324753458808251,0.7596496840059993,0.31684860990420266,0,0.4904716995418199,0.44705232434802467,0.3663243426356909
D00_S0,D00,0.0,D00_S0_C005_T000,D00_S0_C032_T000,D00_S0_C005,D00_S0_C032,tumor,fibroblast,other,176.37439335513255,0.5476174338188842,0.7596496840059993,0.0866500296041663,0,0.4880402834202853,0.5119972251190229,0.42507913135510833
D00_S0,D00,0.0,D00_S0_C034_T000,D00_S0_C032_T000,D00_S0_C034,D00_S0_C032,t_cell,fibroblast,other,273.3259419621417,0.14751546633785684,0.7596496840059993,0.01034874961944429,0,0.40077620548852694,0.34866469547207884,0.15229133253948293
D00_S0,D00,0.0,D00_S0_C004_T000,D00_S0_C032_T000,D00_S0_C004,D00_S0_C032,tumor,fibroblast,other,355.28415203705856,0.6039126601129576,0.7596496840059993,0.004026280338546152,0,0.5987953386944628,0.5378190308017973,0.4543439830088578
D00_S0,D00,0.0,D00_S0_C017_T000,D00_S0_C032_T000,D00_S0_C017,D00_S0_C032,vascular,fibroblast,other,371.1540902599145,0.09700355795778148,0.7596496840059993,0.0016931292512523649,0,0.2124190247119074,0.2056599873496926,0.15090023479012898
D00_S0,D00,0.0,D00_S0_C016_T000,D00_S0_C033_T000,D00_S0_C016,D00_S0_C033,fibroblast,macrophage,other,117.13370443811374,0.5097299979235633,0.4790020597049038,0.17610457184145872,0,0.22494069753495485,0.27402673613133427,0.5415187585667788
D00_S0,D00,0.0,D00_S0_C019_T000,D00_S0_C033_T000,D00_S0_C019,D00_S0_C033,tumor,macrophage,tumor_to_macrophage,139.00185687650566,0.5232136263941367,0.4790020597049038,0.3013060652308014,0,0.5175374346510359,0.36128712320468226,0.3852314610294737
D00_S0,D00,0.0,D00_S0_C001_T000,D00_S0_C033_T000,D00_S0_C001,D00_S0_C033,macrophage,macrophage,other,227.8705585563289,0.7768517321048317,0.4790020597049038,0.03808743876381694,0,0.31482053374069285,0.3407299676860799,0.7537513462359486
D00_S0,D00,0.0,D00_S0_C026_T000,D00_S0_C033_T000,D00_S0_C026,D00_S0_C033,fibroblast,macrophage,other,239.02072897182214,0.5797238309699876,0.4790020597049038,0.025174198938064322,0,0.3178572520780865,0.38675227013939456,0.5848145258839254
D00_S0,D00,0.0,D00_S0_C003_T000,D00_S0_C033_T000,D00_S0_C003,D00_S0_C033,macrophage,macrophage,other,243.33341155201578,0.8223109305065628,0.4790020597049038,0.0306173586298873,0,0.3980675370364438,0.3727221553606519,0.7217406784781656
D00_S0,D00,0.0,D00_S0_C004_T000,D00_S0_C034_T000,D00_S0_C004,D00_S0_C034,tumor,t_cell,other,178.72337168770144,0.6039126601129576,0.7328711696232499,0.08683809784964563,0,0.5987953386944628,0.5378190308017973,0.4543439830088578
D00_S0,D00,0.0,D00_S0_C008_T000,D00_S0_C034_T000,D00_S0_C008,D00_S0_C034,tumor,t_cell,other,186.66922494840472,0.5324753458808251,0.7328711696232499,0.07056477567727752,0,0.4904716995418199,0.44705232434802467,0.3663243426356909
D00_S0,D00,0.0,D00_S0_C005_T000,D00_S0_C034_T000,D00_S0_C005,D00_S0_C034,tumor,t_cell,other,193.5533697455343,0.5476174338188842,0.7328711696232499,0.06389137003801326,0,0.4880402834202853,0.5119972251190229,0.42507913135510833
D00_S0,D00,0.0,D00_S0_C017_T000,D00_S0_C034_T000,D00_S0_C017,D00_S0_C034,vascular,t_cell,other,193.5678774989177,0.09700355795778148,0.7328711696232499,0.03905244581235095,0,0.2124190247119074,0.2056599873496926,0.15090023479012898
D00_S0,D00,0.0,D00_S0_C007_T000,D00_S0_C034_T000,D00_S0_C007,D00_S0_C034,macrophage,t_cell,macrophage_to_t_cell,252.64855658880165,0.7120725451894643,0.7328711696232499,0.09119444175562502,0,0.20400720802203914,0.2810772063181863,0.727046381179476
D00_S0,D00,0.0,D00_S0_C002_T000,D00_S0_C035_T000,D00_S0_C002,D00_S0_C035,macrophage,tumor,macrophage_to_tumor,55.10911763620993,0.7249221372937465,0.6032244608875938,0.809091025570207,1,0.22459596997123416,0.2954158032267643,0.6968961107156151
D00_S0,D00,0.0,D00_S0_C009_T000,D00_S0_C035_T000,D00_S0_C009,D00_S0_C035,vascular,tumor,vascular_to_tumor,70.11879960348358,0.08474358313865257,0.6032244608875938,0.1200174502393088,0,0.20430876558511235,0.17121855450140805,0.1314011380412563
D00_S0,D00,0.0,D00_S0_C013_T000,D00_S0_C035_T000,D00_S0_C013,D00_S0_C035,t_cell,tumor,t_cell_to_tumor,189.0530675114137,0.07523780352012577,0.6032244608875938,0.00915721854144946,0,0.2999874855851646,0.24097374002720687,0.07050127336575589
D00_S0,D00,0.0,D00_S0_C022_T000,D00_S0_C035_T000,D00_S0_C022,D00_S0_C035,tumor,tumor,other,329.92989233884157,0.5977650285424967,0.6032244608875938,0.005602690344780048,0,0.5896369584268911,0.5297135890015827,0.4581421466445622
D00_S0,D00,0.0,D00_S0_C028_T000,D00_S0_C035_T000,D00_S0_C028,D00_S0_C035,fibroblast,tumor,fibroblast_to_tumor,345.0650194365519,0.5179973796592701,0.6032244608875938,0.014875462591160002,0,0.21625662947847052,0.32272758557583314,0.6325714769020112
D00_S0,D00,12.0,D00_S0_C029_T012,D00_S0_C000_T012,D00_S0_C029,D00_S0_C000,fibroblast,tumor,fibroblast_to_tumor,104.03165695478017,0.7588647962513324,0.6757873673956694,0.6170309991142664,1,0.5902132999169757,0.6130752451547732,0.8577147550461268
D00_S0,D00,12.0,D00_S0_C028_T012,D00_S0_C000_T012,D00_S0_C028,D00_S0_C000,fibroblast,tumor,fibroblast_to_tumor,121.50236673423748,0.7718805936533495,0.6757873673956694,0.5442490873235759,1,0.5334744586234299,0.767268349091224,0.8406634967651148
D00_S0,D00,12.0,D00_S0_C023_T012,D00_S0_C000_T012,D00_S0_C023,D00_S0_C000,macrophage,tumor,macrophage_to_tumor,149.3083372982819,0.8878575885505496,0.6757873673956694,0.49758168911007705,0,0.4279326849047544,0.5811515213736405,0.9669817550735599
D00_S0,D00,12.0,D00_S0_C025_T012,D00_S0_C000_T012,D00_S0_C025,D00_S0_C000,t_cell,tumor,t_cell_to_tumor,168.7457236948396,0.30333697967675455,0.6757873673956694,0.017955414902704685,0,0.5392502097924808,0.7226975410805526,0.4763202270765282
D00_S0,D00,12.0,D00_S0_C024_T012,D00_S0_C000_T012,D00_S0_C024,D00_S0_C000,vascular,tumor,vascular_to_tumor,197.27963817243094,0.3125247193464491,0.6757873673956694,0.018618792872325256,0,0.48615724088359946,0.5750158437953173,0.5046611208746433
D00_S0,D00,12.0,D00_S0_C003_T012,D00_S0_C001_T012,D00_S0_C003,D00_S0_C001,macrophage,macrophage,other,68.87696173897781,1.1156623668293246,0.6729880293851023,0.5418934093304084,1,0.7346079188076741,0.9403552134634854,1.0150229384514666
D00_S0,D00,12.0,D00_S0_C016_T012,D00_S0_C001_T012,D00_S0_C016,D00_S0_C001,fibroblast,macrophage,other,135.57334890328397,0.7289159093894105,0.6729880293851023,0.18583165666450494,0,0.4816060688086505,0.6887727137020714,0.8811829351706781
D00_S0,D00,12.0,D00_S0_C031_T012,D00_S0_C001_T012,D00_S0_C031,D00_S0_C001,tumor,macrophage,tumor_to_macrophage,192.5072274423772,0.9057871783740894,0.6729880293851023,0.22815935205408847,0,0.9407623944127981,1.129776403553321,0.8321774510355417
